X,Y,objectid,pws_id,pws_type,county,owner,federal_id,state_id,source_name,well_yield_gpm,well_depth,reg_name,system_name,system_address,system_city,system_state,system_zip,system_connections,system_population,owner_address,owner_city,owner_state,owner_zip,wsw_class,intake_location,source_availability,source_type,pws_type_description
411078.189597421,160812.826200349,1081,NC0136342   ,Community,GASTON,CAROLINA WATER SERVICE INC OF NC,14893,S02,WELL #2,25,196,MOORESVILLE REGIONAL OFFICE,SADDLEWOOD II S/D,WILDWOOD RD,GASTONIA,NC,28052,126,320,PO BOX 240908,CHARLOTTE,NC,28224, , ,Permanent,Groundwater,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
421833.480297425,173217.426000344,1082,NC0136343   ,Community,GASTON,"CIRCLE HOLDINGS, LLC",14894,S01,WELL #1,50,205,MOORESVILLE REGIONAL OFFICE,DON`S MHP,-,GASTONIA,NC,28056,44,112,"331 OAK GROVE ROAD, LOT 10",KINGS MOUNTAIN,NC,28086, , ,Permanent,Groundwater,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
414904.65509742,165412.489100346,1083,NC0136345   ,Community,GASTON,AQUA NORTH CAROLINA INC.,14896,S01,WELL #1,82,140,MOORESVILLE REGIONAL OFFICE,CASTLEWOOD S/D,-,GASTONIA,NC,28052,21,53,202 MACKENAN COURT,CARY,NC,27511, , ,Permanent,Groundwater,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
416249.504097426,175536.817700347,1084,NC0136346   ,Community,GASTON,"COFFEY, THOMAS",14898,S02,WELL #3,54,300,MOORESVILLE REGIONAL OFFICE,WINDSOR HEIGHTS MHP,-,DALLAS,NC,28034,70,178,359 DALLAS SPENCER MTN RD,GASTONIA,NC,28056, , ,Permanent,Groundwater,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
418529.030497424,181937.905100347,1085,NC0136347   ,Community,GASTON,AQUA NORTH CAROLINA INC.,14899,S01,WELL #1,80,510,MOORESVILLE REGIONAL OFFICE,WATTS S/D,-,STANLEY,NC,28164,19,48,202 MACKENAN COURT,CARY,NC,27511, , ,Permanent,Groundwater,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
422704.902097421,159966.466100348,1086,NC0136351   ,Community,GASTON,AQUA NORTH CAROLINA INC.,14904,S01,WELL #1,120,800,MOORESVILLE REGIONAL OFFICE,WOODLAND BAY S/D,-,GASTONIA,NC,28052,29,74,202 MACKENAN COURT,CARY,NC,27511, , ,Permanent,Groundwater,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
422605.527597419,159954.097300347,1087,NC0136351   ,Community,GASTON,AQUA NORTH CAROLINA INC.,14905,S02,WELL #2,50,800,MOORESVILLE REGIONAL OFFICE,WOODLAND BAY S/D,-,GASTONIA,NC,28052,29,74,202 MACKENAN COURT,CARY,NC,27511, , ,Permanent,Groundwater,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
412832.120797418,162479.206000347,1088,NC0136352   ,Community,GASTON,CAROLINA WATER SERVICE INC OF NC,14906,S01,WELL #1,54,285,MOORESVILLE REGIONAL OFFICE,OLDE LAMP PLACE,-,GASTONIA,NC,28052,47,119,PO BOX 240908,CHARLOTTE,NC,28224, , ,Permanent,Groundwater,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
417725.365397423,159359.237100348,1089,NC0136353   ,Community,GASTON,AQUA NORTH CAROLINA INC.,14907,S01,WELL #1,17,400,MOORESVILLE REGIONAL OFFICE,RIVERTON PLACE S\D,-,GASTONIA,NC,28056,30,76,202 MACKENAN COURT,CARY,NC,27511, , ,Permanent,Groundwater,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
424290.16009742,163813.534800345,1090,NC0136354   ,Community,GASTON,AQUA NORTH CAROLINA INC.,14909,S01,WELL #1,25,300,MOORESVILLE REGIONAL OFFICE,RUSTIC TRAILS S/D,-,BELMONT,NC,28012,50,127,202 MACKENAN COURT,CARY,NC,27511, , ,Permanent,Groundwater,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
424246.468397424,163854.374300344,1091,NC0136354   ,Community,GASTON,AQUA NORTH CAROLINA INC.,14910,S02,WELL #2,35,305,MOORESVILLE REGIONAL OFFICE,RUSTIC TRAILS S/D,-,BELMONT,NC,28012,50,127,202 MACKENAN COURT,CARY,NC,27511, , ,Permanent,Groundwater,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
414512.542197421,159727.023000343,1092,NC0136355   ,Community,GASTON,AQUA NORTH CAROLINA INC.,14911,S01,WELL #1,34,225,MOORESVILLE REGIONAL OFFICE,COPPERFIELD/CARMEL HILLS S/D,-,GASTONIA,NC,28052,78,201,202 MACKENAN COURT,CARY,NC,27511, , ,Permanent,Groundwater,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
414494.034897424,159093.201100346,1093,NC0136355   ,Community,GASTON,AQUA NORTH CAROLINA INC.,14912,S02,WELL #2 (OLD CARMEL HILL),50,405,MOORESVILLE REGIONAL OFFICE,COPPERFIELD/CARMEL HILLS S/D,-,GASTONIA,NC,28052,78,201,202 MACKENAN COURT,CARY,NC,27511, , ,Permanent,Groundwater,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
404000.190597423,162774.79680034,1094,NC0136356   ,Community,GASTON,AQUA NORTH CAROLINA INC.,14913,S01,WELL #1,50,260,MOORESVILLE REGIONAL OFFICE,STONEY OAKS S/D,-,GASTONIA,NC,28052,28,71,202 MACKENAN COURT,CARY,NC,27511, , ,Permanent,Groundwater,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
404022.198497423,162721.257800352,1095,NC0136356   ,Community,GASTON,AQUA NORTH CAROLINA INC.,14914,S02,WELL #2,22,,MOORESVILLE REGIONAL OFFICE,STONEY OAKS S/D,-,GASTONIA,NC,28052,28,71,202 MACKENAN COURT,CARY,NC,27511, , ,Permanent,Groundwater,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
426538.881097423,183996.87200035,1096,NC0136357   ,Community,GASTON,"WOODRIDGE INVESTORS, INC",14915,S01,WELL #1,15,485,MOORESVILLE REGIONAL OFFICE,GLORIA ACRES MHP,-,STANLEY,NC,28164,48,122,1110 CIVIC CENTER BLVD STE 102,YUBA CITY,CA,95993, , ,Permanent,Groundwater,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
418252.613797421,177985.115700347,1097,NC0136358   ,Community,GASTON,AQUA NORTH CAROLINA INC.,14916,S01,WELL #1,65,265,MOORESVILLE REGIONAL OFFICE,SHADOW OAKS S/D,-,STANLEY,NC,28164,119,302,202 MACKENAN COURT,CARY,NC,27511, , ,Permanent,Groundwater,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
418222.117197425,177961.906700348,1098,NC0136358   ,Community,GASTON,AQUA NORTH CAROLINA INC.,14917,S02,WELL #2,50,265,MOORESVILLE REGIONAL OFFICE,SHADOW OAKS S/D,-,STANLEY,NC,28164,119,302,202 MACKENAN COURT,CARY,NC,27511, , ,Permanent,Groundwater,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
418252.613797421,177985.115700347,1099,NC0136358   ,Community,GASTON,AQUA NORTH CAROLINA INC.,76865,S04,WELL #3,65,265,MOORESVILLE REGIONAL OFFICE,SHADOW OAKS S/D,-,STANLEY,NC,28164,119,302,202 MACKENAN COURT,CARY,NC,27511, , ,Permanent,Groundwater,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
415355.857297422,181832.601300346,1100,NC0136359   ,Community,GASTON,"AC INVESTMENT PROPERTIES, LLC",14918,S01,WELL #1,50,345,MOORESVILLE REGIONAL OFFICE,FOREST HILL MHP,-,DALLAS,NC,28034,35,89,18716 SQUARE SAIL ROAD,CORNELIUS,NC,28031, , ,Permanent,Groundwater,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
405288.274597422,161651.201400343,1101,NC0136360   ,Community,GASTON,"STONETOWN BERKLEY OAK, LLC",14919,S01,WELL #1,74,557,MOORESVILLE REGIONAL OFFICE,BERKLEY OAKS LLC,-,GASTONIA,NC,28052,67,170,"720 SOUTH COLORADO BLVD, SUITE 1150-N",GLENDALE,CO,80246, , ,Permanent,Groundwater,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
405297.619297422,161601.169900348,1102,NC0136360   ,Community,GASTON,"STONETOWN BERKLEY OAK, LLC",14920,S02,WELL #2,26,355,MOORESVILLE REGIONAL OFFICE,BERKLEY OAKS LLC,-,GASTONIA,NC,28052,67,170,"720 SOUTH COLORADO BLVD, SUITE 1150-N",GLENDALE,CO,80246, , ,Permanent,Groundwater,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
398272.049897419,178264.809700344,1103,NC0136362   ,Community,GASTON,AQUA NORTH CAROLINA INC.,14921,S01,WELL #1,77,505,MOORESVILLE REGIONAL OFFICE,CREEKSIDE ESTATE,-,BESSEMER CITY,NC,28016,192,488,202 MACKENAN COURT,CARY,NC,27511, , ,Permanent,Groundwater,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
398207.412197418,178280.860300347,1104,NC0136362   ,Community,GASTON,AQUA NORTH CAROLINA INC.,14922,S02,WELL #2,70,405,MOORESVILLE REGIONAL OFFICE,CREEKSIDE ESTATE,-,BESSEMER CITY,NC,28016,192,488,202 MACKENAN COURT,CARY,NC,27511, , ,Permanent,Groundwater,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
419961.906197422,177087.886000345,1105,NC0136363   ,Community,GASTON,AQUA NORTH CAROLINA INC.,14923,S01,WELL #1,43,300,MOORESVILLE REGIONAL OFFICE,MAGNOLIA SPRING-SOUTHFORK S/D,-,MCADENVILLE,NC,28052,130,330,202 MACKENAN COURT,CARY,NC,27511, , ,Permanent,Groundwater,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
419717.542397418,176585.064000342,1106,NC0136363   ,Community,GASTON,AQUA NORTH CAROLINA INC.,14924,S02,WELL #2,14,605,MOORESVILLE REGIONAL OFFICE,MAGNOLIA SPRING-SOUTHFORK S/D,-,MCADENVILLE,NC,28052,130,330,202 MACKENAN COURT,CARY,NC,27511, , ,Permanent,Groundwater,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
419510.577897424,177142.099100348,1107,NC0136363   ,Community,GASTON,AQUA NORTH CAROLINA INC.,14925,S03,WELL #3,35,405,MOORESVILLE REGIONAL OFFICE,MAGNOLIA SPRING-SOUTHFORK S/D,-,MCADENVILLE,NC,28052,130,330,202 MACKENAN COURT,CARY,NC,27511, , ,Permanent,Groundwater,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
415265.994097419,163442.008300344,1108,NC0136364   ,Community,GASTON,AQUA NORTH CAROLINA INC.,14926,S01,WELL #1,30,500,MOORESVILLE REGIONAL OFFICE,BAYBERRY S/D,-,GASTONIA,NC,28052,26,66,202 MACKENAN COURT,CARY,NC,27511, , ,Permanent,Groundwater,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
400748.437197417,165842.950700348,1109,NC0136369   ,Community,GASTON,"CT HEALTH INVESTORS, LLC",14930,S01,WELL #1,20,265,MOORESVILLE REGIONAL OFFICE,COUNTRY TIME INN,-,KINGS MTN,NC,28086,3,59,PO BOX 2568,HICKORY,NC,28603, , ,Permanent,Groundwater,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
401003.795697421,165691.249200348,1110,NC0136371   ,Community,GASTON,"CROWDERS RIDGE HOLDINGS, LLC",14931,S01,WELL #1,32,300,MOORESVILLE REGIONAL OFFICE,CROWDER RIDGE MHP,-,KINGS MTN,NC,28086,10,26,P.O. BOX 550442,GASTONIA,NC,28054, , ,Permanent,Groundwater,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
423544.631497421,158490.110600347,1111,NC0136372   ,Community,GASTON,AQUA NORTH CAROLINA INC.,14932,S01,WELL #1,35,305,MOORESVILLE REGIONAL OFFICE,FOREST COVE-SECT II,-,BELMONT,NC,28012,33,83,202 MACKENAN COURT,CARY,NC,27511, , ,Permanent,Groundwater,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
401406.520497418,162276.051800348,1112,NC0136373   ,Community,GASTON,"SUTTLE, ROBERT",14933,S01,WELL #1,10,325,MOORESVILLE REGIONAL OFFICE,SHADY REST MHP,-,KINGS,NC,28086,27,69,2509 SPARROW SPRINGS RD,KINGS MOUNTAIN,NC,28086, , ,Permanent,Groundwater,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
415227.954097422,179688.744500348,1113,NC0136378   ,Community,GASTON,"AC INVESTMENT PROPERTIES, LLC",14935,S01,WELL #1,18,425,MOORESVILLE REGIONAL OFFICE,MOBILE HOME PARK HAVEN,HOGAN RD,STANLEY,NC,28164,56,142,18716 SQUARE SAIL ROAD,CORNELIUS,NC,28031, , ,Permanent,Groundwater,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
415370.573997423,179633.299800344,1114,NC0136378   ,Community,GASTON,"AC INVESTMENT PROPERTIES, LLC",14936,S02,WELL #2,60,485,MOORESVILLE REGIONAL OFFICE,MOBILE HOME PARK HAVEN,HOGAN RD,STANLEY,NC,28164,56,142,18716 SQUARE SAIL ROAD,CORNELIUS,NC,28031, , ,Permanent,Groundwater,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
405420.746997423,161668.402100345,1115,NC0136379   ,Community,GASTON,"BETHEL PARTNERS, LLC",14937,S01,WELL #1,16,445,MOORESVILLE REGIONAL OFFICE,MELTON MHP,-,GASTONIA,NC,28052,17,43,"331 OAK GROVE RD, LOT 10",KINGS MOUNTAIN,NC,28086, , ,Permanent,Groundwater,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
405597.17599742,163685.080100344,1116,NC0136380   ,Community,GASTON,"ACG CHAPEL ACRES, LLC_NC0136380",14938,S01,WELL #1,20,180,MOORESVILLE REGIONAL OFFICE,CHAPEL ACRES MHP,-,GASTONIA,NC,28052,91,231,"2054 KILDAIRE FARM ROAD, SUITE 413",CARY,NC,27518, , ,Permanent,Groundwater,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
405596.598997421,163687.756100345,1117,NC0136380   ,Community,GASTON,"ACG CHAPEL ACRES, LLC_NC0136380",14939,S02,WELL #2,30,650,MOORESVILLE REGIONAL OFFICE,CHAPEL ACRES MHP,-,GASTONIA,NC,28052,91,231,"2054 KILDAIRE FARM ROAD, SUITE 413",CARY,NC,27518, , ,Permanent,Groundwater,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
410943.54919742,162296.612400347,1118,NC0136382   ,Community,GASTON,"STONETOWN COVINGTON ESTATES, LLC",14941,S01,WELL #1,45,230,MOORESVILLE REGIONAL OFFICE,COVINGTON ACRES MHP,-,GASTONIA,NC,28052,89,226,"720 SOUTH COLORADO BLVD, SUITE 1150-N",GLENDALE,CO,80246, , ,Permanent,Groundwater,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
410972.900197425,162239.601300351,1119,NC0136382   ,Community,GASTON,"STONETOWN COVINGTON ESTATES, LLC",14942,S02,WELL #2,45,305,MOORESVILLE REGIONAL OFFICE,COVINGTON ACRES MHP,-,GASTONIA,NC,28052,89,226,"720 SOUTH COLORADO BLVD, SUITE 1150-N",GLENDALE,CO,80246, , ,Permanent,Groundwater,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
404408.169497422,168604.637100348,1120,NC0136383   ,Community,GASTON,"MOORE, HENRY",14943,S01,WELL #1,80,155,MOORESVILLE REGIONAL OFFICE,D&M RENTALS/HENRY MOBILE COURT,-,GASTONIA,NC,28052,24,58,PO BOX 368,BESSEMER CITY,NC,28016, , ,Permanent,Groundwater,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
404507.095297421,181575.590200344,1121,NC0136384   ,Community,GASTON,AQUA NORTH CAROLINA INC.,14944,S01,WELL #1,25,405,MOORESVILLE REGIONAL OFFICE,WALKER HEIGHTS S/D,-,GASTONIA,NC,28021,81,205,202 MACKENAN COURT,CARY,NC,27511, , ,Permanent,Groundwater,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
404521.231797418,181577.709900344,1122,NC0136384   ,Community,GASTON,AQUA NORTH CAROLINA INC.,14945,S02,WELL #2,30,305,MOORESVILLE REGIONAL OFFICE,WALKER HEIGHTS S/D,-,GASTONIA,NC,28021,81,205,202 MACKENAN COURT,CARY,NC,27511, , ,Permanent,Groundwater,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
422506.945297421,174925.587200345,1123,NC0136385   ,Community,GASTON,AQUA NORTH CAROLINA INC.,14946,S01,WELL #1 SOUTHBOURNE,40,585,MOORESVILLE REGIONAL OFFICE,SOUTHBOURNE/ROLLING HILLS S/D,SOUTHBOURNE CT,GASTONIA,NC,28052,59,150,202 MACKENAN COURT,CARY,NC,27511, , ,Permanent,Groundwater,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
422595.339797423,174446.644700345,1124,NC0136385   ,Community,GASTON,AQUA NORTH CAROLINA INC.,14947,S02,WELL #2 ROLLING HILLS,30,265,MOORESVILLE REGIONAL OFFICE,SOUTHBOURNE/ROLLING HILLS S/D,SOUTHBOURNE CT,GASTONIA,NC,28052,59,150,202 MACKENAN COURT,CARY,NC,27511, , ,Permanent,Groundwater,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
405557.899997421,163494.452500349,1125,NC0136386   ,Community,GASTON,AQUA NORTH CAROLINA INC.,14948,S01,WELL #1,60,550,MOORESVILLE REGIONAL OFFICE,HICKORY CREEK/ STARRLAND W/S,-,GASTONIA,NC,28052,208,528,202 MACKENAN COURT,CARY,NC,27511, , ,Permanent,Groundwater,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
405814.748697422,163051.147600343,1126,NC0136386   ,Community,GASTON,AQUA NORTH CAROLINA INC.,14949,S02,WELL #2,35,505,MOORESVILLE REGIONAL OFFICE,HICKORY CREEK/ STARRLAND W/S,-,GASTONIA,NC,28052,208,528,202 MACKENAN COURT,CARY,NC,27511, , ,Permanent,Groundwater,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
404892.98489742,163402.637900345,1127,NC0136386   ,Community,GASTON,AQUA NORTH CAROLINA INC.,75183,S03,WELL #3,100,105,MOORESVILLE REGIONAL OFFICE,HICKORY CREEK/ STARRLAND W/S,-,GASTONIA,NC,28052,208,528,202 MACKENAN COURT,CARY,NC,27511, , ,Permanent,Groundwater,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
421405.887297423,172002.377000343,1128,NC0136387   ,Community,GASTON,"DELLINGER, CLAYTON",72113,S02,WELL #2,36,400,MOORESVILLE REGIONAL OFFICE,DELLINGER`S MHP,201 HARDWOOD CIRLCE,GASTONIA,NC,28056,27,53,222 HARDWOOD CIRCLE,GASTONIA,NC,28056, , ,Permanent,Groundwater,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
418090.15389742,163803.454000344,1129,NC0136389   ,Community,GASTON,AQUA NORTH CAROLINA INC.,14952,S01,WELL #1,100,305,MOORESVILLE REGIONAL OFFICE,BEACON HILLS S\D,-,GASTONIA,NC,28052,43,109,202 MACKENAN COURT,CARY,NC,27511, , ,Permanent,Groundwater,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
400812.282797417,163152.139100345,1130,NC0136396   ,Community,GASTON,"LAWS MOBILE HOMES, LLC",14957,S01,WELL #1,49,125,MOORESVILLE REGIONAL OFFICE,LAWS MHP,-,KINGS MTN,NC,28086,27,67,PO BOX 1338,KINGS MOUNTAIN,NC,28086, , ,Permanent,Groundwater,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
420822.532397416,162351.260000348,1131,NC0136397   ,Community,GASTON,AQUA NORTH CAROLINA INC.,14958,S01,WELL #1,28,500,MOORESVILLE REGIONAL OFFICE,CAMERON POINT S/D,-,GASTONIA,NC,28052,34,86,202 MACKENAN COURT,CARY,NC,27511, , ,Permanent,Groundwater,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
424897.651497425,163235.123300347,1132,NC0136411   ,Non-Community Transient,GASTON,SOUTH POINT METHODIST CHURCH_136411,14971,S01,WELL #1,40,,MOORESVILLE REGIONAL OFFICE,SOUTHPOINT UNITED METHODIST CH,510 SOUTHPOINT CHURCH ROAD,BELMONT,NC,28012,1,70,510 SOUTHPOINT CHURCH RD,BELMONT,NC,28012, , ,Permanent,Groundwater,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
420693.73399742,163683.739800341,1133,NC0136416   ,Non-Community Transient,GASTON,HARBOR INN / BREVARD LLC,14976,W01,WELL #1,10,175,MOORESVILLE REGIONAL OFFICE,RAY NATHAN'S BBQ,4571 S NEW HOPE RD,GASTONIA,NC,28056,1,25,321 HAYWOOD ROAD,GREENVILLE,SC,29607, , ,Permanent,Groundwater,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
420621.389997423,163559.984800342,1134,NC0136419   ,Non-Community Transient,GASTON,"SMITH, BEN",14979,W01,WELL #1,40,,MOORESVILLE REGIONAL OFFICE,TWIN TOPS FISH CAMP,4574 S NEW HOPE RD,GASTONIA,NC,28056,1,25,4574 S NEW HOPE RD,GASTONIA,NC,28056, , ,Permanent,Groundwater,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
420642.309397422,163702.456800347,1135,NC0136421   ,Non-Community Transient,GASTON,NEW HOPE CH OF GOD,14981,W01,WELL #1,10,105,MOORESVILLE REGIONAL OFFICE,NEW HOPE CHURCH OF GOD,4553 S NEW HOPE RD,GASTONIA,NC,28056,2,50,4553 SOUTH NEW HOPE ROAD,GASTONIA,NC,28056, , ,Permanent,Groundwater,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
421080.852597423,162802.000600345,1136,NC0136423   ,Non-Community Transient,GASTON,FRIENDSHIP BAPTIST CHURCH_136423,14983,S01,WELL #1,40,,MOORESVILLE REGIONAL OFFICE,FRIENDSHIP BAPTIST CHURCH,5008 S NEW HOPE RD,BELMONT,NC,28012,2,100,5008 S NEW HOPE RD,BELMONT,NC,28012, , ,Permanent,Groundwater,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
417023.145797424,184956.069000347,1137,NC0136436   ,Non-Community Transient,GASTON,ALEXIS BAPTIST CHURCH_136436,14995,W01,WELL #1,40,,MOORESVILLE REGIONAL OFFICE,ALEXIS BAPTIST CHURCH,118 ALEXIS CHURCH RD,ALEXIS,NC,28006,4,250,PO BOX 39,ALEXIS,NC,28006, , ,Permanent,Groundwater,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
